_LOCATION_,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag_Codes
OEU,OILPROD,TOT,KTOE,A,2014,142682.7729,
OEU,OILPROD,TOT,KTOE,A,2003,288573.1949,
OMN,OILPROD,TOT,KTOE,A,2020,47504.0177,
OMN,OILPROD,TOT,KTOE,A,2006,39451.2274,
OMN,OILPROD,TOT,KTOE,A,2017,48632.5699,
OMN,OILPROD,TOT,KTOE,A,2005,41444.2906,
OMN,OILPROD,TOT,KTOE,A,2003,43833.1105,
OMN,OILPROD,TOT,KTOE,A,2019,48390.5535,
OMN,OILPROD,TOT,KTOE,A,2004,41825.7674,
OMN,OILPROD,TOT,KTOE,A,2001,51131.149,
OMN,OILPROD,TOT,KTOE,A,2009,40498.7586,
OMN,OILPROD,TOT,KTOE,A,2012,45967.9525,
OMN,OILPROD,TOT,KTOE,A,2002,47995.6954,
OMN,OILPROD,TOT,KTOE,A,2021,48464.5089,
OMN,OILPROD,TOT,KTOE,A,2010,43080.3568,
OMN,OILPROD,TOT,KTOE,A,2016,50396.7552,
OMN,OILPROD,TOT,KTOE,A,2007,37985.4998,
OMN,OILPROD,TOT,KTOE,A,2015,49027.9267,
OMN,OILPROD,TOT,KTOE,A,2014,47215.402,
OMN,OILPROD,TOT,KTOE,A,2008,37860.0408,
OMN,OILPROD,TOT,KTOE,A,2018,48827.1557,
OMN,OILPROD,TOT,KTOE,A,2013,47070.5632,
OMN,OILPROD,TOT,KTOE,A,2011,44104.4282,
PAK,OILPROD,TOT,KTOE,A,2005,3216.3449,
PAK,OILPROD,TOT,KTOE,A,2007,3440.9977,
PAK,OILPROD,TOT,KTOE,A,2002,3152.1585,
PAK,OILPROD,TOT,KTOE,A,2011,3302.5955,
PAK,OILPROD,TOT,KTOE,A,2009,3186.2575,
PAK,OILPROD,TOT,KTOE,A,2017,4375.7134,
PAK,OILPROD,TOT,KTOE,A,2004,3241.4178,
PAK,OILPROD,TOT,KTOE,A,2008,3229.3828,
PAK,OILPROD,TOT,KTOE,A,2013,4244.3317,
PAK,OILPROD,TOT,KTOE,A,2014,4635.4681,
PAK,OILPROD,TOT,KTOE,A,2006,3307.6101,
PAK,OILPROD,TOT,KTOE,A,2019,3774.968,
PAK,OILPROD,TOT,KTOE,A,2018,4366.6872,
PAK,OILPROD,TOT,KTOE,A,2015,4253.3579,
PAK,OILPROD,TOT,KTOE,A,2020,3687.1779,
PAK,OILPROD,TOT,KTOE,A,2003,3040.835,
PAK,OILPROD,TOT,KTOE,A,2012,3741.8718,
PAK,OILPROD,TOT,KTOE,A,2016,4336.5998,
PAK,OILPROD,TOT,KTOE,A,2001,3117.0565,
PAK,OILPROD,TOT,KTOE,A,2010,3231.3887,
PAK,OILPROD,TOT,KTOE,A,2021,3568.445,
PER,OILPROD,TOT,KTOE,A,2011,3511.2003,
PER,OILPROD,TOT,KTOE,A,2014,3498.9483,
PER,OILPROD,TOT,KTOE,A,2009,3740.924,
PER,OILPROD,TOT,KTOE,A,2016,2043.0101,
PER,OILPROD,TOT,KTOE,A,2001,5000.8313,
PER,OILPROD,TOT,KTOE,A,2018,2467.0026,
PER,OILPROD,TOT,KTOE,A,2019,2674.7372,
PER,OILPROD,TOT,KTOE,A,2021,1941.1046,
PER,OILPROD,TOT,KTOE,A,2017,2199.1314,
PER,OILPROD,TOT,KTOE,A,2007,4060.4953,
PER,OILPROD,TOT,KTOE,A,2010,3669.4544,
PER,OILPROD,TOT,KTOE,A,2015,2928.2124,
PER,OILPROD,TOT,KTOE,A,2005,3973.7108,
PER,OILPROD,TOT,KTOE,A,2013,3175.2931,
PER,OILPROD,TOT,KTOE,A,2002,4784.3805,
PER,OILPROD,TOT,KTOE,A,2012,3374.387,
PER,OILPROD,TOT,KTOE,A,2003,4920.1728,
PER,OILPROD,TOT,KTOE,A,2020,2008.479,
PER,OILPROD,TOT,KTOE,A,2004,4216.7075,
PER,OILPROD,TOT,KTOE,A,2008,4043.1384,
PER,OILPROD,TOT,KTOE,A,2006,4084.9992,
PHL,OILPROD,TOT,KTOE,A,2017,669.3038,
PHL,OILPROD,TOT,KTOE,A,2018,643.1046,
PHL,OILPROD,TOT,KTOE,A,2001,104.9949,
PHL,OILPROD,TOT,KTOE,A,2005,783.4996,
PHL,OILPROD,TOT,KTOE,A,2010,974.6695,
PHL,OILPROD,TOT,KTOE,A,2002,722.0875,
PHL,OILPROD,TOT,KTOE,A,2004,616.1021,
PHL,OILPROD,TOT,KTOE,A,2014,900.3807,
PHL,OILPROD,TOT,KTOE,A,2006,719.1159,
PHL,OILPROD,TOT,KTOE,A,2013,747.841,
PHL,OILPROD,TOT,KTOE,A,2015,760.7177,
PHL,OILPROD,TOT,KTOE,A,2009,1125.2282,
PHL,OILPROD,TOT,KTOE,A,2021,482.3574,
PHL,OILPROD,TOT,KTOE,A,2019,571.1583,
PHL,OILPROD,TOT,KTOE,A,2016,752.7935,
PHL,OILPROD,TOT,KTOE,A,2008,883.5419,
PHL,OILPROD,TOT,KTOE,A,2012,773.5944,
PHL,OILPROD,TOT,KTOE,A,2003,678.5047,
PHL,OILPROD,TOT,KTOE,A,2020,498.3949,
PHL,OILPROD,TOT,KTOE,A,2007,804.3005,
PHL,OILPROD,TOT,KTOE,A,2011,904.3428,
POL,OILPROD,TOT,KTOE,A,2017,1001.0925,
POL,OILPROD,TOT,KTOE,A,2020,951.613,
POL,OILPROD,TOT,KTOE,A,2001,779.8969,
POL,OILPROD,TOT,KTOE,A,2003,766.4983,
POL,OILPROD,TOT,KTOE,A,2018,1025.583,
POL,OILPROD,TOT,KTOE,A,2005,845.8328,
POL,OILPROD,TOT,KTOE,A,2006,810.4872,
POL,OILPROD,TOT,KTOE,A,2015,945.333,
POL,OILPROD,TOT,KTOE,A,2008,770.7788,
POL,OILPROD,TOT,KTOE,A,2010,697.4852,
POL,OILPROD,TOT,KTOE,A,2004,890.4863,
POL,OILPROD,TOT,KTOE,A,2019,987.2449,
POL,OILPROD,TOT,KTOE,A,2013,981.967,
POL,OILPROD,TOT,KTOE,A,2012,691.5888,
POL,OILPROD,TOT,KTOE,A,2014,969.6257,
POL,OILPROD,TOT,KTOE,A,2002,738.8153,
POL,OILPROD,TOT,KTOE,A,2009,692.8251,
POL,OILPROD,TOT,KTOE,A,2011,626.6526,
POL,OILPROD,TOT,KTOE,A,2007,730.747,
POL,OILPROD,TOT,KTOE,A,2021,901.4877,
POL,OILPROD,TOT,KTOE,A,2016,1016.1102,
QAT,OILPROD,TOT,KTOE,A,2009,36533.3912,
QAT,OILPROD,TOT,KTOE,A,2020,30137.7488,
QAT,OILPROD,TOT,KTOE,A,2017,29900.098,
QAT,OILPROD,TOT,KTOE,A,2016,32561.2796,
QAT,OILPROD,TOT,KTOE,A,2012,36656.2716,
QAT,OILPROD,TOT,KTOE,A,2010,36539.5352,
QAT,OILPROD,TOT,KTOE,A,2014,35336.3305,
QAT,OILPROD,TOT,KTOE,A,2005,38083.7332,
QAT,OILPROD,TOT,KTOE,A,2019,32397.6438,
QAT,OILPROD,TOT,KTOE,A,2004,37743.7639,
QAT,OILPROD,TOT,KTOE,A,2011,36548.7512,
QAT,OILPROD,TOT,KTOE,A,2013,36071.5653,
QAT,OILPROD,TOT,KTOE,A,2015,32681.0881,
QAT,OILPROD,TOT,KTOE,A,2008,42114.213,
QAT,OILPROD,TOT,KTOE,A,2001,32600.1917,
QAT,OILPROD,TOT,KTOE,A,2002,34120.8377,
QAT,OILPROD,TOT,KTOE,A,2018,29934.3714,
QAT,OILPROD,TOT,KTOE,A,2006,40642.7193,
QAT,OILPROD,TOT,KTOE,A,2007,39470.2347,
QAT,OILPROD,TOT,KTOE,A,2021,30726.1835,
QAT,OILPROD,TOT,KTOE,A,2003,33133.6978,
ROU,OILPROD,TOT,KTOE,A,2011,3955.3818,
ROU,OILPROD,TOT,KTOE,A,2014,3846.6695,
ROU,OILPROD,TOT,KTOE,A,2021,3105.1035,
ROU,OILPROD,TOT,KTOE,A,2013,3924.3211,
ROU,OILPROD,TOT,KTOE,A,2017,3434.4886,
ROU,OILPROD,TOT,KTOE,A,2020,3236.1594,
ROU,OILPROD,TOT,KTOE,A,2019,3338.6065,
ROU,OILPROD,TOT,KTOE,A,2018,3383.4642,
ROU,OILPROD,TOT,KTOE,A,2002,5639.4523,
ROU,OILPROD,TOT,KTOE,A,2005,5061.9181,
ROU,OILPROD,TOT,KTOE,A,2010,4045.6519,
ROU,OILPROD,TOT,KTOE,A,2016,3577.8006,
ROU,OILPROD,TOT,KTOE,A,2007,4408.6734,
ROU,OILPROD,TOT,KTOE,A,2009,4257.2527,
ROU,OILPROD,TOT,KTOE,A,2001,5834.5521,
ROU,OILPROD,TOT,KTOE,A,2015,3787.4601,
ROU,OILPROD,TOT,KTOE,A,2006,4636.7752,
ROU,OILPROD,TOT,KTOE,A,2003,5485.2546,
ROU,OILPROD,TOT,KTOE,A,2008,4408.6734,
ROU,OILPROD,TOT,KTOE,A,2004,5302.4503,
ROU,OILPROD,TOT,KTOE,A,2012,3746.6929,
RUS,OILPROD,TOT,KTOE,A,2012,499908.0855,
RUS,OILPROD,TOT,KTOE,A,2002,366407.9793,
RUS,OILPROD,TOT,KTOE,A,2009,479088.6738,
RUS,OILPROD,TOT,KTOE,A,2007,470511.0681,
RUS,OILPROD,TOT,KTOE,A,2018,525933.6567,
RUS,OILPROD,TOT,KTOE,A,2021,495676.8175,
RUS,OILPROD,TOT,KTOE,A,2017,517104.5016,
RUS,OILPROD,TOT,KTOE,A,2019,530219.4818,
RUS,OILPROD,TOT,KTOE,A,2005,451419.2373,
RUS,OILPROD,TOT,KTOE,A,2006,460041.0627,
RUS,OILPROD,TOT,KTOE,A,2020,484620.6516,
RUS,OILPROD,TOT,KTOE,A,2016,524319.3383,
RUS,OILPROD,TOT,KTOE,A,2001,336378.8219,
RUS,OILPROD,TOT,KTOE,A,2003,406862.9224,
RUS,OILPROD,TOT,KTOE,A,2011,494392.6901,
RUS,OILPROD,TOT,KTOE,A,2013,499966.3751,
RUS,OILPROD,TOT,KTOE,A,2015,512777.0065,
RUS,OILPROD,TOT,KTOE,A,2004,442282.8562,
RUS,OILPROD,TOT,KTOE,A,2008,471813.5375,
RUS,OILPROD,TOT,KTOE,A,2010,487106.499,
RUS,OILPROD,TOT,KTOE,A,2014,505603.3745,
SAU,OILPROD,TOT,KTOE,A,2010,413504.9607,
SAU,OILPROD,TOT,KTOE,A,2012,495777.8094,
SAU,OILPROD,TOT,KTOE,A,2020,467839.8877,
SAU,OILPROD,TOT,KTOE,A,2016,531161.1185,
SAU,OILPROD,TOT,KTOE,A,2013,488038.917,
SAU,OILPROD,TOT,KTOE,A,2001,396929.8931,
SAU,OILPROD,TOT,KTOE,A,2015,516156.791,
SAU,OILPROD,TOT,KTOE,A,2006,466295.4437,
SAU,OILPROD,TOT,KTOE,A,2019,496688.3703,
SAU,OILPROD,TOT,KTOE,A,2018,522374.9377,
SAU,OILPROD,TOT,KTOE,A,2004,451782.8615,
SAU,OILPROD,TOT,KTOE,A,2008,467050.3337,
SAU,OILPROD,TOT,KTOE,A,2021,463617.8124,
SAU,OILPROD,TOT,KTOE,A,2011,471514.6495,
SAU,OILPROD,TOT,KTOE,A,2003,425900.1934,
SAU,OILPROD,TOT,KTOE,A,2007,446437.6714,
SAU,OILPROD,TOT,KTOE,A,2017,504364.9278,
SAU,OILPROD,TOT,KTOE,A,2009,414457.9712,
SAU,OILPROD,TOT,KTOE,A,2002,359198.6017,
SAU,OILPROD,TOT,KTOE,A,2005,473654.3511,
SAU,OILPROD,TOT,KTOE,A,2014,491857.055,
SDN,OILPROD,TOT,KTOE,A,2004,15321.0352,
SDN,OILPROD,TOT,KTOE,A,2007,24228.6137,
SDN,OILPROD,TOT,KTOE,A,2012,5054.4146,
SDN,OILPROD,TOT,KTOE,A,2001,10581.1853,
SDN,OILPROD,TOT,KTOE,A,2006,17560.6549,
SDN,OILPROD,TOT,KTOE,A,2011,23039.5792,
SDN,OILPROD,TOT,KTOE,A,2020,4370.5467,
SDN,OILPROD,TOT,KTOE,A,2018,5090.0449,
SDN,OILPROD,TOT,KTOE,A,2008,23513.9714,
SDN,OILPROD,TOT,KTOE,A,2015,5880.0199,
SDN,OILPROD,TOT,KTOE,A,2016,5525.7527,
SDN,OILPROD,TOT,KTOE,A,2003,13488.619,
SDN,OILPROD,TOT,KTOE,A,2019,4964.3208,
SDN,OILPROD,TOT,KTOE,A,2017,5069.2124,
SDN,OILPROD,TOT,KTOE,A,2010,23520.0795,
SDN,OILPROD,TOT,KTOE,A,2002,12251.7381,
SDN,OILPROD,TOT,KTOE,A,2009,24165.4972,
SDN,OILPROD,TOT,KTOE,A,2005,15524.637,
SDN,OILPROD,TOT,KTOE,A,2014,6184.4046,
SDN,OILPROD,TOT,KTOE,A,2013,5971.6407,
SDN,OILPROD,TOT,KTOE,A,2021,4395.9196,
SRB,OILPROD,TOT,KTOE,A,2015,1078.7778,
SRB,OILPROD,TOT,KTOE,A,2009,677.6637,
SRB,OILPROD,TOT,KTOE,A,2019,897.7173,
SRB,OILPROD,TOT,KTOE,A,2021,852.4561,
SRB,OILPROD,TOT,KTOE,A,2004,665.6884,
SRB,OILPROD,TOT,KTOE,A,2016,981.6667,
SRB,OILPROD,TOT,KTOE,A,2012,1187.5,
SRB,OILPROD,TOT,KTOE,A,2002,829.0476,
SRB,OILPROD,TOT,KTOE,A,2013,1224.4444,
SRB,OILPROD,TOT,KTOE,A,2018,925.2916,
SRB,OILPROD,TOT,KTOE,A,2011,1076.6667,
SRB,OILPROD,TOT,KTOE,A,2010,914.1111,
SRB,OILPROD,TOT,KTOE,A,2020,873.6147,
SRB,OILPROD,TOT,KTOE,A,2005,662.6255,
SRB,OILPROD,TOT,KTOE,A,2003,789.2288,
SRB,OILPROD,TOT,KTOE,A,2014,1169.5556,
SRB,OILPROD,TOT,KTOE,A,2008,652.4155,
SRB,OILPROD,TOT,KTOE,A,2007,654.4575,
SRB,OILPROD,TOT,KTOE,A,2017,938.3171,
SRB,OILPROD,TOT,KTOE,A,2006,659.5625,
SRB,OILPROD,TOT,KTOE,A,2001,917.8741,
SVK,OILPROD,TOT,KTOE,A,2017,6.1995,
SVK,OILPROD,TOT,KTOE,A,2001,45.7605,
SVK,OILPROD,TOT,KTOE,A,2002,43.7709,
SVK,OILPROD,TOT,KTOE,A,2012,10.8245,
SVK,OILPROD,TOT,KTOE,A,2010,12.7926,
SVK,OILPROD,TOT,KTOE,A,2014,8.8564,
SVK,OILPROD,TOT,KTOE,A,2007,21.7015,
SVK,OILPROD,TOT,KTOE,A,2003,41.7813,
SVK,OILPROD,TOT,KTOE,A,2006,27.7539,
SVK,OILPROD,TOT,KTOE,A,2020,2.0665,
SVK,OILPROD,TOT,KTOE,A,2004,37.666,
SVK,OILPROD,TOT,KTOE,A,2015,9.8405,
SVK,OILPROD,TOT,KTOE,A,2019,4.133,
SVK,OILPROD,TOT,KTOE,A,2021,4.7085,
SVK,OILPROD,TOT,KTOE,A,2009,14.7607,
SVK,OILPROD,TOT,KTOE,A,2013,9.8405,
SVK,OILPROD,TOT,KTOE,A,2016,8.2564,
SVK,OILPROD,TOT,KTOE,A,2018,5.1662,
SVK,OILPROD,TOT,KTOE,A,2008,17.7128,
SVK,OILPROD,TOT,KTOE,A,2011,14.7607,
SVK,OILPROD,TOT,KTOE,A,2005,30.5054,
SVN,OILPROD,TOT,KTOE,A,2002,0.9936,
SVN,OILPROD,TOT,KTOE,A,2017,0.2498,
SVN,OILPROD,TOT,KTOE,A,2020,0.2528,
SVN,OILPROD,TOT,KTOE,A,2018,0.2763,
SVN,OILPROD,TOT,KTOE,A,2021,0.1468,
SVN,OILPROD,TOT,KTOE,A,2019,0.2712,
SYR,OILPROD,TOT,KTOE,A,2003,30240.1404,
SYR,OILPROD,TOT,KTOE,A,2005,20754.455,
SYR,OILPROD,TOT,KTOE,A,2009,18398.0934,
SYR,OILPROD,TOT,KTOE,A,2015,1078.2839,
SYR,OILPROD,TOT,KTOE,A,2002,31374.6477,
SYR,OILPROD,TOT,KTOE,A,2006,19417.142,
SYR,OILPROD,TOT,KTOE,A,2019,1418.873,
SYR,OILPROD,TOT,KTOE,A,2004,22278.5098,
SYR,OILPROD,TOT,KTOE,A,2021,1894.9484,
SYR,OILPROD,TOT,KTOE,A,2001,29075.5135,
SYR,OILPROD,TOT,KTOE,A,2017,964.8332,
SYR,OILPROD,TOT,KTOE,A,2020,1872.9129,
SYR,OILPROD,TOT,KTOE,A,2008,18721.3778,
SYR,OILPROD,TOT,KTOE,A,2013,2554.1473,
SYR,OILPROD,TOT,KTOE,A,2007,18553.7117,
SYR,OILPROD,TOT,KTOE,A,2018,908.0787,
SYR,OILPROD,TOT,KTOE,A,2012,8285.919,
SYR,OILPROD,TOT,KTOE,A,2010,19863.917,
SYR,OILPROD,TOT,KTOE,A,2014,1305.1853,
SYR,OILPROD,TOT,KTOE,A,2016,964.8332,
SYR,OILPROD,TOT,KTOE,A,2011,18104.9287,
THA,OILPROD,TOT,KTOE,A,2007,10836.8771,
THA,OILPROD,TOT,KTOE,A,2012,12499.9772,
THA,OILPROD,TOT,KTOE,A,2013,12428.3701,
THA,OILPROD,TOT,KTOE,A,2019,11341.1948,
THA,OILPROD,TOT,KTOE,A,2016,12969.9618,
THA,OILPROD,TOT,KTOE,A,2003,8021.0036,
THA,OILPROD,TOT,KTOE,A,2004,7789.0369,
THA,OILPROD,TOT,KTOE,A,2010,12551.4133,
THA,OILPROD,TOT,KTOE,A,2006,10395.1319,
THA,OILPROD,TOT,KTOE,A,2001,5533.8968,
THA,OILPROD,TOT,KTOE,A,2020,10196.6622,
THA,OILPROD,TOT,KTOE,A,2008,11709.2734,
THA,OILPROD,TOT,KTOE,A,2011,11556.9823,
THA,OILPROD,TOT,KTOE,A,2014,11762.7266,
THA,OILPROD,TOT,KTOE,A,2018,11496.5187,
THA,OILPROD,TOT,KTOE,A,2005,9254.4611,
THA,OILPROD,TOT,KTOE,A,2009,11856.5218,
THA,OILPROD,TOT,KTOE,A,2021,8956.6804,
THA,OILPROD,TOT,KTOE,A,2002,6520.2802,
THA,OILPROD,TOT,KTOE,A,2017,12076.16,
THA,OILPROD,TOT,KTOE,A,2015,12532.2508,
TJK,OILPROD,TOT,KTOE,A,2017,23.5168,
TJK,OILPROD,TOT,KTOE,A,2003,16.0799,
TJK,OILPROD,TOT,KTOE,A,2007,26.1298,
TJK,OILPROD,TOT,KTOE,A,2014,25.1248,
TJK,OILPROD,TOT,KTOE,A,2016,25.1248,
TJK,OILPROD,TOT,KTOE,A,2006,24.1198,
TJK,OILPROD,TOT,KTOE,A,2009,26.1298,
TJK,OILPROD,TOT,KTOE,A,2010,27.1348,
TJK,OILPROD,TOT,KTOE,A,2013,27.1348,
TJK,OILPROD,TOT,KTOE,A,2020,24.6223,
TJK,OILPROD,TOT,KTOE,A,2002,16.0799,
TJK,OILPROD,TOT,KTOE,A,2021,24.6565,
TJK,OILPROD,TOT,KTOE,A,2011,28.1398,
TJK,OILPROD,TOT,KTOE,A,2008,26.1298,
TJK,OILPROD,TOT,KTOE,A,2018,23.7178,
TJK,OILPROD,TOT,KTOE,A,2019,23.4163,
TJK,OILPROD,TOT,KTOE,A,2001,16.0799,
TJK,OILPROD,TOT,KTOE,A,2005,22.1098,
TJK,OILPROD,TOT,KTOE,A,2012,30.1498,
TJK,OILPROD,TOT,KTOE,A,2004,19.0948,
TJK,OILPROD,TOT,KTOE,A,2015,25.1248,
TKM,OILPROD,TOT,KTOE,A,2010,9828.8206,
TKM,OILPROD,TOT,KTOE,A,2003,10053.9388,
TKM,OILPROD,TOT,KTOE,A,2018,9698.1716,
TKM,OILPROD,TOT,KTOE,A,2004,10101.1734,
TKM,OILPROD,TOT,KTOE,A,2006,8361.5324,
TKM,OILPROD,TOT,KTOE,A,2011,10517.24,
TKM,OILPROD,TOT,KTOE,A,2009,9598.6774,
TKM,OILPROD,TOT,KTOE,A,2013,11709.1604,
TKM,OILPROD,TOT,KTOE,A,2014,11858.9042,
TKM,OILPROD,TOT,KTOE,A,2001,7700.2478,
TKM,OILPROD,TOT,KTOE,A,2005,9567.5227,
TKM,OILPROD,TOT,KTOE,A,2015,12110.1521,
TKM,OILPROD,TOT,KTOE,A,2017,10351.4164,
TKM,OILPROD,TOT,KTOE,A,2002,9054.9768,
TKM,OILPROD,TOT,KTOE,A,2007,9135.3762,
TKM,OILPROD,TOT,KTOE,A,2008,9848.9204,
TKM,OILPROD,TOT,KTOE,A,2019,9446.9237,
TKM,OILPROD,TOT,KTOE,A,2021,9111.8101,
TKM,OILPROD,TOT,KTOE,A,2020,9321.6434,
TKM,OILPROD,TOT,KTOE,A,2012,10957.4265,
TKM,OILPROD,TOT,KTOE,A,2016,11135.31,
TTO,OILPROD,TOT,KTOE,A,2006,7441.4081,
TTO,OILPROD,TOT,KTOE,A,2002,6776.4742,
TTO,OILPROD,TOT,KTOE,A,2014,4226.7198,
TTO,OILPROD,TOT,KTOE,A,2004,6374.8904,
TTO,OILPROD,TOT,KTOE,A,2013,4221.6748,
TTO,OILPROD,TOT,KTOE,A,2021,3130.3295,
TTO,OILPROD,TOT,KTOE,A,2008,5927.9014,
TTO,OILPROD,TOT,KTOE,A,2011,4781.6723,
TTO,OILPROD,TOT,KTOE,A,2003,6990.3831,
TTO,OILPROD,TOT,KTOE,A,2007,6290.134,
TTO,OILPROD,TOT,KTOE,A,2020,2945.6019,
TTO,OILPROD,TOT,KTOE,A,2015,4091.5132,
TTO,OILPROD,TOT,KTOE,A,2016,3728.2716,
TTO,OILPROD,TOT,KTOE,A,2012,4263.044,
TTO,OILPROD,TOT,KTOE,A,2001,5879.4692,
TTO,OILPROD,TOT,KTOE,A,2005,7488.8313,
TTO,OILPROD,TOT,KTOE,A,2009,5558.6057,
TTO,OILPROD,TOT,KTOE,A,2017,3735.4567,
TTO,OILPROD,TOT,KTOE,A,2018,3306.7771,
TTO,OILPROD,TOT,KTOE,A,2019,3061.3045,
TTO,OILPROD,TOT,KTOE,A,2010,5092.4457,
TUN,OILPROD,TOT,KTOE,A,2011,3320.1694,
TUN,OILPROD,TOT,KTOE,A,2006,3357.7969,
TUN,OILPROD,TOT,KTOE,A,2018,1863.1113,
TUN,OILPROD,TOT,KTOE,A,2003,3230.077,
TUN,OILPROD,TOT,KTOE,A,2014,2638.53,
TUN,OILPROD,TOT,KTOE,A,2020,1588.2003,
TUN,OILPROD,TOT,KTOE,A,2021,1645.338,
TUN,OILPROD,TOT,KTOE,A,2010,3788.4802,
TUN,OILPROD,TOT,KTOE,A,2007,4686.4957,
TUN,OILPROD,TOT,KTOE,A,2005,3479.3368,
TUN,OILPROD,TOT,KTOE,A,2019,1727.3689,
TUN,OILPROD,TOT,KTOE,A,2001,3420.6268,
TUN,OILPROD,TOT,KTOE,A,2013,2955.11,
TUN,OILPROD,TOT,KTOE,A,2012,3276.0509,
TUN,OILPROD,TOT,KTOE,A,2008,4277.586,
TUN,OILPROD,TOT,KTOE,A,2017,1896.7165,
TUN,OILPROD,TOT,KTOE,A,2004,3412.3868,
TUN,OILPROD,TOT,KTOE,A,2009,4031.4163,
TUN,OILPROD,TOT,KTOE,A,2016,2251.1012,
TUN,OILPROD,TOT,KTOE,A,2015,2395.1541,
TUN,OILPROD,TOT,KTOE,A,2002,3553.4967,
TUR,OILPROD,TOT,KTOE,A,2005,2231.1422,
TUR,OILPROD,TOT,KTOE,A,2015,2657.3402,
TUR,OILPROD,TOT,KTOE,A,2011,2503.9875,
TUR,OILPROD,TOT,KTOE,A,2009,2373.4293,
TUR,OILPROD,TOT,KTOE,A,2004,2224.2254,
TUR,OILPROD,TOT,KTOE,A,2001,2490.0258,
TUR,OILPROD,TOT,KTOE,A,2021,3518.2729,
TUR,OILPROD,TOT,KTOE,A,2007,2108.6171,
TUR,OILPROD,TOT,KTOE,A,2008,2134.3078,
TUR,OILPROD,TOT,KTOE,A,2006,2134.3078,
TUR,OILPROD,TOT,KTOE,A,2019,3152.3168,
TUR,OILPROD,TOT,KTOE,A,2020,3274.2225,
TUR,OILPROD,TOT,KTOE,A,2012,2470.8485,
TUR,OILPROD,TOT,KTOE,A,2002,2391.2152,
TUR,OILPROD,TOT,KTOE,A,2018,3009.7975,
TUR,OILPROD,TOT,KTOE,A,2017,2695.1992,
TUR,OILPROD,TOT,KTOE,A,2014,2609.6571,
TUR,OILPROD,TOT,KTOE,A,2003,2323.036,
TUR,OILPROD,TOT,KTOE,A,2013,2538.9245,
TUR,OILPROD,TOT,KTOE,A,2010,2650.2686,
TUR,OILPROD,TOT,KTOE,A,2016,2720.615,
TWN,OILPROD,TOT,KTOE,A,2005,29.0055,
TWN,OILPROD,TOT,KTOE,A,2014,8.0015,
TWN,OILPROD,TOT,KTOE,A,2003,41.0078,
TWN,OILPROD,TOT,KTOE,A,2010,13.0025,
TWN,OILPROD,TOT,KTOE,A,2020,1.9534,
TWN,OILPROD,TOT,KTOE,A,2004,40.0076,
TWN,OILPROD,TOT,KTOE,A,2008,14.0027,
TWN,OILPROD,TOT,KTOE,A,2012,10.0019,
TWN,OILPROD,TOT,KTOE,A,2002,46.0088,
TWN,OILPROD,TOT,KTOE,A,2009,14.0027,
TWN,OILPROD,TOT,KTOE,A,2015,8.0015,
TWN,OILPROD,TOT,KTOE,A,2017,4.8679,
TWN,OILPROD,TOT,KTOE,A,2006,21.004,
TWN,OILPROD,TOT,KTOE,A,2011,10.0019,
TWN,OILPROD,TOT,KTOE,A,2013,9.0017,
TWN,OILPROD,TOT,KTOE,A,2016,8.0015,
TWN,OILPROD,TOT,KTOE,A,2001,37.0071,
TWN,OILPROD,TOT,KTOE,A,2018,4.2088,
TWN,OILPROD,TOT,KTOE,A,2019,3.4657,
TWN,OILPROD,TOT,KTOE,A,2007,16.0031,
TWN,OILPROD,TOT,KTOE,A,2021,1.9534,
UKR,OILPROD,TOT,KTOE,A,2001,2630.0637,
UKR,OILPROD,TOT,KTOE,A,2014,2052.1934,
UKR,OILPROD,TOT,KTOE,A,2020,1683.1604,
UKR,OILPROD,TOT,KTOE,A,2008,3199.8941,
UKR,OILPROD,TOT,KTOE,A,2003,2828.0471,
UKR,OILPROD,TOT,KTOE,A,2016,1631.1018,
UKR,OILPROD,TOT,KTOE,A,2010,2594.889,
UKR,OILPROD,TOT,KTOE,A,2013,2182.8424,
UKR,OILPROD,TOT,KTOE,A,2005,3164.7194,
UKR,OILPROD,TOT,KTOE,A,2009,2918.4964,
UKR,OILPROD,TOT,KTOE,A,2017,1512.5128,
UKR,OILPROD,TOT,KTOE,A,2007,3326.5231,
UKR,OILPROD,TOT,KTOE,A,2012,2301.4314,
UKR,OILPROD,TOT,KTOE,A,2002,2638.1037,
UKR,OILPROD,TOT,KTOE,A,2006,3357.6779,
UKR,OILPROD,TOT,KTOE,A,2015,1886.3698,
UKR,OILPROD,TOT,KTOE,A,2019,1727.6815,
UKR,OILPROD,TOT,KTOE,A,2004,3017.9906,
UKR,OILPROD,TOT,KTOE,A,2018,1632.1068,
UKR,OILPROD,TOT,KTOE,A,2021,1656.6286,
UKR,OILPROD,TOT,KTOE,A,2011,2450.1702,
USA,OILPROD,TOT,KTOE,A,2003,289518.4665,
USA,OILPROD,TOT,KTOE,A,2020,565766.3586,
USA,OILPROD,TOT,KTOE,A,2019,613230.3818,
USA,OILPROD,TOT,KTOE,A,2002,292823.9012,
USA,OILPROD,TOT,KTOE,A,2012,332009.6794,
USA,OILPROD,TOT,KTOE,A,2009,273202.0805,
USA,OILPROD,TOT,KTOE,A,2005,263918.1384,
USA,OILPROD,TOT,KTOE,A,2010,279225.0185,
